 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,33395777,203,104,43951,72200,602,0,216.5073892,228.6511756,1068,0,694.2307692,362.7189993,3478.0146,9.192779075,109136.5261,274260.3456,1427905,4,33400000,165313.2723,323822.7573,1427905,708,33400000,324229.301,420927.1301,1428514,4,0,0,0,0,6504,3336,6.078612874,3.114166201,0,1068,377.1136364,360.7316535,130127.3258,0,0,0,1,0,0,0,0,0,378.3420195,216.5073892,694.2307692,6504,0,0,0,0,0,0,203,43951,104,72200,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5408939,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739516567,1802979.667,3122090.303,5408059,105,5408939,2704469.5,3823452.938,5408059,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554637425,0.184879142,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5365816,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.745459777,1788605.333,3097199.291,5364943,94,5365816,2682908.0,3792970.272,5364943,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.559094833,0.186364944,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5907394,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677117524,1969131.333,3409880.354,5906522,152,5907394,2953697.0,4175925.162,5906522,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.507838143,0.169279381,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5251781,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761646382,1750593.667,3031326.509,5250868,140,5251781,2625890.5,3712278.781,5250868,913,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571234787,0.190411596,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5222218,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765958066,1740739.333,3014319.793,5221376,89,5222218,2611109.0,3691474.993,5221376,842,0,0.0,0.0,0,0,0,0,0,0,104,40,0.57446855,0.191489517,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5074862,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788198773,1691620.667,2929211.723,5073983,123,5074862,2537431.0,3587226.24,5073983,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59114908,0.197049693,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5193466,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.770198553,1731155.333,2997689.509,5192589,93,5193466,2596733.0,3671094.761,5192589,877,0,0.0,0.0,0,0,0,0,0,0,104,40,0.577648915,0.192549638,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,9783110,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.96938908,0.817735873,1397587.143,2386601.446,5000937,96,4782173,1594057.667,2758216.817,4778972,875,9783014,3261004.667,2825056.254,5001713,1426,0,0,0,0,136,136,0.408867937,0.408867937,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5669285,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705556344,1889761.667,3272495.526,5668514,125,5669285,2834642.5,4007699.509,5668514,771,0,0.0,0.0,0,0,0,0,0,0,104,40,0.529167258,0.176389086,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,8835351,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.3335171,0.905453558,1262193.0,2180732.476,5004615,44,3830736,1276912.0,2207691.455,3826134,902,8835253,2945084.333,2615105.412,5005229,3042,0,0,0,0,136,136,0.452726779,0.452726779,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5644757,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708622178,1881585.667,3258395.763,5644057,133,5644757,2822378.5,3990456.003,5644057,700,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531466634,0.177155545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5923834,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.675238368,1974611.333,3419384.982,5922977,148,5923834,2961917.0,4187571.211,5922977,857,0,0.0,0.0,0,0,0,0,0,0,104,40,0.506428776,0.168809592,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,32857904,203,104,43951,72198,602,0,216.5073892,228.6511756,1068,0,694.2115385,362.6983735,3534.887679,9.343261822,107378.7712,271431.4083,1279690,4,32900000,162647.703,320645.8782,1279690,895,32900000,319007.8835,417891.2153,1280587,4,0,0,0,0,6504,3336,6.178117752,3.16514407,0,1068,377.1071429,360.7189684,130118.1742,0,0,0,1,0,0,0,0,0,378.3355049,216.5073892,694.2115385,6504,0,0,0,0,0,0,203,43951,104,72198,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5336889,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.749500318,1778963.0,3080465.373,5335978,95,5336889,2668444.5,3772462.054,5335978,911,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562125238,0.187375079,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5750812,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69555395,1916937.333,3319460.377,5749920,128,5750812,2875406.0,4065176.684,5749920,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521665462,0.173888487,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5680191,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.704201672,1893397.0,3278703.775,5679318,155,5680191,2840095.5,4015266.966,5679318,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528151254,0.176050418,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5793354,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690446329,1931118.0,3344000.364,5792437,108,5793354,2896677.0,4095223.065,5792437,917,0,0.0,0.0,0,0,0,0,0,0,104,40,0.517834747,0.172611582,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5649835,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707985277,1883278.333,3261147.423,5648927,131,5649835,2824917.5,3993752.535,5648927,908,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530988958,0.176996319,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5759666,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694484715,1919888.667,3324529.803,5758725,132,5759666,2879833.0,4071368.111,5758725,941,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520863536,0.173621179,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5336769,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.74951717,1778923.0,3080584.874,5336076,93,5336769,2668384.5,3772685.5,5336076,693,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562137878,0.187379293,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5230205,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764788378,1743401.667,3018893.845,5229320,161,5230205,2615102.5,3697061.843,5229320,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573591284,0.191197095,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5637355,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.709552618,1879118.333,3253957.681,5636465,113,5637355,2818677.5,3984953.298,5636465,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532164464,0.177388155,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5183396,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.77169485,1727798.667,2992043.588,5182713,126,5183396,2591698.0,3664248.553,5182713,683,0,0.0,0.0,0,0,0,0,0,0,104,40,0.578771138,0.192923713,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5036259,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.794240328,1678753.0,2906944.187,5035403,128,5036259,2518129.5,3559962.324,5035403,856,0,0.0,0.0,0,0,0,0,0,0,104,40,0.595680246,0.198560082,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5863433,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.682194203,1954477.667,3384489.935,5862550,124,5863433,2931716.5,4144824.485,5862550,883,0,0.0,0.0,0,0,0,0,0,0,104,40,0.511645652,0.170548551,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5105668,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.783443028,1701889.333,2946979.389,5104768,129,5105668,2552834.0,3608979.673,5104768,900,0,0.0,0.0,0,0,0,0,0,0,104,40,0.587582271,0.195860757,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5088427,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78609755,1696142.333,2937038.283,5087542,126,5088427,2544213.5,3596809.658,5087542,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.589573163,0.196524388,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5651945,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.70772097,1883981.667,3262391.612,5651067,123,5651945,2825972.5,3995286.957,5651067,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530790728,0.176930243,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5072544,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788558956,1690848.0,2928030.166,5071846,132,5072544,2536272.0,3585843.139,5071846,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.591419217,0.197139739,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5595153,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.71490449,1865051.0,3229588.014,5594258,125,5595153,2797576.5,3955104.907,5594258,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536178367,0.178726122,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5442987,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.734890603,1814329.0,3141740.129,5442098,133,5442987,2721493.5,3847515.782,5442098,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.551167952,0.183722651,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5316957,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752310015,1772319.0,3069162.862,5316283,114,5316957,2658478.5,3758703.17,5316283,674,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564232511,0.188077504,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,8807044,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.6849295,0.908363805,1258149.143,2175182.673,5004098,113,3802946,1267648.667,2191723.196,3798432,721,8806931,2935643.667,2610191.137,5004646,3112,0,0,0,0,136,136,0.454181903,0.454181903,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5147504,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.777075647,1715834.667,2971130.816,5146601,137,5147504,2573752.0,3638557.95,5146601,903,0,0.0,0.0,0,0,0,0,0,0,104,40,0.582806735,0.194268912,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,34082607,203,104,43906,72170,602,0,216.2857143,228.4931854,1068,0,693.9423077,362.4443399,3405.725389,9.007526918,111381.0686,291676.3582,2310615,4,34100000,168711.7277,345579.0566,2310615,871,34100000,330898.2718,451822.5057,2311512,4,0,0,0,0,6504,3336,5.956117148,3.05140977,0,1068,376.8701299,360.5524751,129998.0873,0,0,0,1,0,0,0,0,0,378.0977199,216.2857143,693.9423077,6504,0,0,0,0,0,0,203,43906,104,72170,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,32899995,203,104,43951,72191,602,0,216.5073892,228.6511756,1068,0,694.1442308,362.6301552,3530.152512,9.331308409,107516.3235,271282.0897,1274694,4,32900000,162860.2327,320423.5095,1274694,915,32900000,319416.2136,417057.2136,1275550,4,0,0,0,0,6504,3336,6.170213704,3.161094705,0,1068,377.0844156,360.6759118,130087.1134,0,0,0,1,0,0,0,0,0,378.3127036,216.5073892,694.1442308,6504,0,0,0,0,0,0,203,43951,104,72191,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5081171,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787220111,1693723.667,2933021.357,5080485,158,5081171,2540585.5,3591960.32,5080485,686,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590415083,0.196805028,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5352289,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7473438,1784096.333,3089369.552,5351393,139,5352289,2676144.5,3783372.711,5351393,896,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56050785,0.18683595,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5188857,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.770882682,1729619.0,2994878.684,5187807,142,5188857,2594428.5,3667591.047,5187807,1050,0,0.0,0.0,0,0,0,0,0,0,104,40,0.578162011,0.19272067,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5937688,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67366288,1979229.333,3427348.089,5936790,136,5937688,2968844.0,4197309.486,5936790,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.50524716,0.16841572,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5274392,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75838125,1758130.667,3044409.555,5273512,124,5274392,2637196.0,3728313.842,5273512,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568785938,0.189595313,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5079716,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787445597,1693238.667,2932011.583,5078834,126,5079716,2539858.0,3590654.294,5078834,882,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590584198,0.196861399,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5244489,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762705385,1748163.0,3027140.72,5243604,129,5244489,2622244.5,3707162.157,5243604,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572029038,0.190676346,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5290710,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756042195,1763570.0,3053837.684,5289838,126,5290710,2645355.0,3739863.724,5289838,872,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567031646,0.189010549,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5427268,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.737019067,1809089.333,3132674.286,5426390,130,5427268,2713634.0,3836416.327,5426390,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.552764301,0.184254767,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5122555,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.780860332,1707518.333,2956872.855,5121821,136,5122555,2561277.5,3621155.345,5121821,734,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585645249,0.195215083,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5740360,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.696820408,1913453.333,3313423.313,5739465,141,5740360,2870180.0,4057781.761,5739465,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.522615306,0.174205102,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5312848,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752891858,1770949.333,3065652.688,5310860,125,5312848,2656424.0,3753939.392,5310860,1988,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564668893,0.188222964,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5626499,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710921658,1875499.667,3247683.901,5625602,152,5626499,2813249.5,3977267.048,5625602,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.533191244,0.177730415,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,35446860,203,104,43906,72169,602,0,216.2857143,228.4931854,1068,0,693.9326923,362.433476,3274.620093,8.660851765,115839.4118,329419.1046,3572543,12,35400000,175465.297,392688.7382,3572543,843,35400000,344143.3107,518068.6754,3573382,12,0,0,0,0,6504,3336,5.726882438,2.933969328,0,1068,376.8668831,360.5459466,129993.3796,0,0,0,1,0,0,0,0,0,378.0944625,216.2857143,693.9326923,6504,0,0,0,0,0,0,203,43906,104,72169,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,260,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5455111,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.733257307,1818370.333,3148922.646,5454433,124,5455111,2727555.5,3856387.143,5454433,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54994298,0.183314327,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
80,5588170,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.715797837,1862723.333,3225570.233,5587291,127,5588170,2794085.0,3950189.808,5587291,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.536848378,0.178949459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack
